tariff_code,description,import_duty,import_excise,import_vagst,export_duty,unit,sitc_code,hierarchy_level,level_name,has_tax_info,page_number,extraction_method
56.09,"56.09 heading 54.04 or 54.05, twine,",,,,,,,2,"56.09 heading 54.04 or 54.05, twine,",False,315,text
57.01,57.01 Carpets and other textile floor,,,,,,,2,57.01 Carpets and other textile floor,False,316,text
5701.10,00 - Of wool or fine animal hair     m2 65921,8%,Free,15%,Free,,,2,00 - Of wool or fine animal hair     m2 65921,True,316,text
5701.90,00 - Of other textile materials     m2 65929,8%,Free,15%,Free,,,2,00 - Of other textile materials     m2 65929,True,316,text
57.02,57.02 Carpets and other textile floor,,,,,,,2,57.02 Carpets and other textile floor,False,316,text
5702.10,"00 - ""Kelem"", ""Schumacks"",     m2 65930",8%,Free,15%,Free,,,2,"00 - ""Kelem"", ""Schumacks"",     m2 65930",True,316,text
5702.20,00 - Floor coverings of coconut fibres     m2 65959,8%,Free,15%,Free,,,2,00 - Floor coverings of coconut fibres     m2 65959,True,316,text
5702.31,00 - - Of wool or fine animal hair     m2 65951,8%,Free,15%,Free,,,2,00 - - Of wool or fine animal hair     m2 65951,True,316,text
5702.32,00 - - Of man-made textile materials     m2 65952,8%,Free,15%,Free,,,2,00 - - Of man-made textile materials     m2 65952,True,316,text
5702.39,00 - - Of other textile materials     m2 65959,8%,Free,15%,Free,,,2,00 - - Of other textile materials     m2 65959,True,316,text
5702.41,00 - - Of wool or fine animal hair     m2 65951,8%,Free,15%,Free,,,2,00 - - Of wool or fine animal hair     m2 65951,True,316,text
5702.42,00 - - Of man-made textile materials     m2 65952,8%,Free,15%,Free,,,2,00 - - Of man-made textile materials     m2 65952,True,316,text
5702.49,00 - - Of other textile materials     m2 65959,8%,Free,15%,Free,,,2,00 - - Of other textile materials     m2 65959,True,316,text
5702.50,"00 - Other, not of pile construction,     m2 65959",8%,Free,15%,Free,,,2,"00 - Other, not of pile construction,     m2 65959",True,316,text
5702.91,00 - - Of wool or fine animal hair     m2 65951,8%,Free,15%,Free,,,2,00 - - Of wool or fine animal hair     m2 65951,True,317,text
5702.92,00 - - Of man-made textile materials     m2 65952,8%,Free,15%,Free,,,2,00 - - Of man-made textile materials     m2 65952,True,317,text
5702.99,00 - - Of other textile materials     m2 65959,8%,Free,15%,Free,,,2,00 - - Of other textile materials     m2 65959,True,317,text
57.03,57.03 Carpets and other textile floor,,,,,,,2,57.03 Carpets and other textile floor,False,317,text
5703.10,00 - - Of wool or fine animal hair     m2 65941,8%,Free,15%,Free,,,2,00 - - Of wool or fine animal hair     m2 65941,True,317,text
5703.20,00 - - Of nylon or other polyamides     m2 65942,8%,Free,15%,Free,,,2,00 - - Of nylon or other polyamides     m2 65942,True,317,text
5703.30,00 - Of other man-made textile     m2 65943,8%,Free,15%,Free,,,2,00 - Of other man-made textile     m2 65943,True,317,text
5703.90,00 - Of other textile materials     m2 65949,8%,Free,15%,Free,,,2,00 - Of other textile materials     m2 65949,True,317,text
57.04,57.04 Carpets and other textile floor,,,,,,,2,57.04 Carpets and other textile floor,False,317,text
5704.10,"00 -Tiles, having a maximum     m2 65961",8%,Free,15%,Free,,,2,"00 -Tiles, having a maximum     m2 65961",True,317,text
5704.20,"00 - Tiles, having a maximum     m2 65961",8%,Free,15%,Free,,,2,"00 - Tiles, having a maximum     m2 65961",True,317,text
5704.90,00 - Other     m2 65961,8%,Free,15%,Free,,,2,00 - Other     m2 65961,True,317,text
5705.00,00 Other carpets and other textile     m2 65969,8%,Free,15%,Free,,,2,00 Other carpets and other textile     m2 65969,True,317,text
58.01,58.01 Woven pile fabrics and chenille,,,,,,,2,58.01 Woven pile fabrics and chenille,False,318,text
5801.10,00 - Of wool or fine animal hair     m2 65435,8%,Free,15%,Free,,,2,00 - Of wool or fine animal hair     m2 65435,True,318,text
5801.21,00 - - Uncut weft pile fabrics     m2 65214,8%,Free,15%,Free,,,2,00 - - Uncut weft pile fabrics     m2 65214,True,318,text
5801.22,00 - -Cut corduroy     m2 65215,8%,Free,15%,Free,,,2,00 - -Cut corduroy     m2 65215,True,318,text
5801.23,00 - - Other weft pile fabrics     m2 65215,8%,Free,15%,Free,,,2,00 - - Other weft pile fabrics     m2 65215,True,318,text
5801.26,00 - - Chenille fabrics     m2 65215,8%,Free,15%,Free,,,2,00 - - Chenille fabrics     m2 65215,True,318,text
5801.27,00 --Warp pile fabrics     m² 65214 and,8%,Free,15%,Free,,,2,00 --Warp pile fabrics     m² 65214 and,True,318,text
5801.31,00 - - Uncut weft pile fabrics     m2 65391,8%,Free,15%,Free,,,2,00 - - Uncut weft pile fabrics     m2 65391,True,319,text
5801.32,00 - - Cut corduroy     m2 65393,8%,Free,15%,Free,,,2,00 - - Cut corduroy     m2 65393,True,319,text
5801.33,00 - - Other weft pile fabrics     m2 65393,8%,Free,15%,Free,,,2,00 - - Other weft pile fabrics     m2 65393,True,319,text
5801.36,00 - - Chenille fabrics     m2 65393,8%,Free,15%,Free,,,2,00 - - Chenille fabrics     m2 65393,True,319,text
5801.37,00 --Warp pile fabrics     m² 65391 and,8%,Free,15%,Free,,,2,00 --Warp pile fabrics     m² 65391 and,True,319,text
5801.90,00 - Of other textile materials     m2 65495,8%,Free,15%,Free,,,2,00 - Of other textile materials     m2 65495,True,319,text
58.02,58.02 Terry towelling and similar woven,,,,,,,2,58.02 Terry towelling and similar woven,False,319,text
5802.11,00 - - Unbleached     m2 65212,8%,Free,15%,Free,,,2,00 - - Unbleached     m2 65212,True,319,text
5802.19,00 - - Other     m2 65213,8%,Free,15%,Free,,,2,00 - - Other     m2 65213,True,319,text
5802.20,00 - Terry towelling and similar woven     m2 65496,8%,Free,15%,Free,,,2,00 - Terry towelling and similar woven     m2 65496,True,319,text
5802.30,00 - Tufted textile fabrics     m2 65497,8%,Free,15%,Free,,,2,00 - Tufted textile fabrics     m2 65497,True,319,text
5803.00,"00 Gauze, other than narrow fabrics     m2 65210",8%,Free,15%,Free,,,2,"00 Gauze, other than narrow fabrics     m2 65210",True,319,text
58.04,"58.04 Tulles and other net fabrics, not",,,,,,,2,"58.04 Tulles and other net fabrics, not",False,319,text
5804.10,00 - Tulles and other net fabrics     m2 65641,8%,Free,15%,Free,,,2,00 - Tulles and other net fabrics     m2 65641,True,319,text
5804.21,00 - - Of man-made fibres     m2 65642,8%,Free,15%,Free,,,2,00 - - Of man-made fibres     m2 65642,True,319,text
5804.29,00 - - Of other textile materials     m2 65642,8%,Free,15%,Free,,,2,00 - - Of other textile materials     m2 65642,True,319,text
5804.30,00 - Hand-made lace     m2 65643,8%,Free,15%,Free,,,2,00 - Hand-made lace     m2 65643,True,319,text
5805.00,00 Hand-woven tapestries of the     - 65891,20%,Free,15%,Free,,,2,00 Hand-woven tapestries of the     - 65891,True,319,text
58.06,"58.06 Narrow woven fabrics, other than",,,,,,,2,"58.06 Narrow woven fabrics, other than",False,320,text
5806.10,00 - Woven pile fabrics (including     - 65611,8%,Free,15%,Free,,,2,00 - Woven pile fabrics (including     - 65611,True,320,text
5806.20,"00 - Other woven fabrics, containing     - 65612",8%,Free,15%,Free,,,2,"00 - Other woven fabrics, containing     - 65612",True,320,text
5806.31,00 - - Of cotton     - 65613,8%,Free,15%,Free,,,2,00 - - Of cotton     - 65613,True,320,text
5806.32,00 - - Of man-made fibres     - 65613,8%,Free,15%,Free,,,2,00 - - Of man-made fibres     - 65613,True,320,text
5806.39,00 - - Of other textile materials     - 65613,8%,Free,15%,Free,,,2,00 - - Of other textile materials     - 65613,True,320,text
5806.40,00 - Fabrics consisting of warp without     - 65614,8%,Free,15%,Free,,,2,00 - Fabrics consisting of warp without     - 65614,True,320,text
58.07,"58.07 Labels, badges and similar articles",,,,,,,2,"58.07 Labels, badges and similar articles",False,320,text
5807.10,00 - Woven     - 65621,20%,Free,15%,Free,,,2,00 - Woven     - 65621,True,320,text
5807.90,00 - Other     - 65629,20%,Free,15%,Free,,,2,00 - Other     - 65629,True,320,text
58.08,58.08 Braids in the piece; ornamental,,,,,,,2,58.08 Braids in the piece; ornamental,False,320,text
5808.10,00 - Braids in the piece     - 65632,8%,Free,15%,Free,,,2,00 - Braids in the piece     - 65632,True,320,text
5808.90,00 - Other     - 65632,8%,Free,15%,Free,,,2,00 - Other     - 65632,True,320,text
5809.00,00 Woven fabrics of metal thread     - 65491,8%,Free,15%,Free,,,2,00 Woven fabrics of metal thread     - 65491,True,320,text
58.10,"58.10 Embroidery in the piece, in strips or",,,,,,,2,"58.10 Embroidery in the piece, in strips or",False,320,text
5810.10,"10 - - - Labels, badges, emblems,     doz 65651",8%,Free,15%,Free,,,2,"10 - - - Labels, badges, emblems,     doz 65651",True,320,text
5810.10,90 - - - Other     m2 65651,8%,Free,15%,Free,,,2,90 - - - Other     m2 65651,True,321,text
5810.91,"10 - - - Labels, badges, emblems,     doz 65659",8%,Free,15%,Free,,,2,"10 - - - Labels, badges, emblems,     doz 65659",True,321,text
5810.91,90 - - - Other     doz 65659,8%,Free,15%,Free,,,2,90 - - - Other     doz 65659,True,321,text
5810.92,"10 - - - Labels, badges, emblems,     doz 65659",8%,Free,15%,Free,,,2,"10 - - - Labels, badges, emblems,     doz 65659",True,321,text
5810.92,90 - - - Other     m2 65659,8%,Free,15%,Free,,,2,90 - - - Other     m2 65659,True,321,text
5810.99,"10 - - - Labels, badges, emblems,     doz 65659",8%,Free,15%,Free,,,2,"10 - - - Labels, badges, emblems,     doz 65659",True,321,text
5810.99,90 - - - Other     m2 65659,8%,Free,15%,Free,,,2,90 - - - Other     m2 65659,True,321,text
5811.00,00 Quilted textile products in the     - 65740,8%,Free,15%,Free,,,2,00 Quilted textile products in the     - 65740,True,321,text
58.10,58.10.,,,,,,,2,58.10.,False,321,text
60.06,60.06.,,,,,,,2,60.06.,False,322,text
58.11,58.11.,,,,,,,2,58.11.,False,322,text
59.01,59.01 Textile fabrics coated with gum or,,,,,,,2,59.01 Textile fabrics coated with gum or,False,324,text
5901.10,00 - Textile fabrics coated with gum or     - 65731,8%,Free,15%,Free,,,2,00 - Textile fabrics coated with gum or     - 65731,True,324,text
5901.90,00 - Other     - 65731,8%,Free,15%,Free,,,2,00 - Other     - 65731,True,324,text
59.02,59.02 Tyre cord fabric of high tenacity,,,,,,,2,59.02 Tyre cord fabric of high tenacity,False,324,text
5902.10,00 - Of nylon or other polyamides     - 65793,8%,Free,15%,Free,,,2,00 - Of nylon or other polyamides     - 65793,True,324,text
5902.20,00 - Of polyesters     - 65793,8%,Free,15%,Free,,,2,00 - Of polyesters     - 65793,True,324,text
5902.90,00 - Other     - 65793,8%,Free,15%,Free,,,2,00 - Other     - 65793,True,324,text
59.03,"59.03 Textile fabrics impregnated, coated,",,,,,,,2,"59.03 Textile fabrics impregnated, coated,",False,324,text
5903.10,00 - With poly(vinyl chloride)     - 65732,8%,Free,15%,Free,,,2,00 - With poly(vinyl chloride)     - 65732,True,324,text
5903.20,00 - With polyurethane     - 65732,8%,Free,15%,Free,,,2,00 - With polyurethane     - 65732,True,324,text
5903.90,00 - Other     - 65732,8%,Free,15%,Free,,,2,00 - Other     - 65732,True,324,text
59.04,"59.04 Linoleum, whether or not cut to",,,,,,,2,"59.04 Linoleum, whether or not cut to",False,324,text
5904.10,00 - Linoleum     m2 65912,8%,Free,15%,Free,,,2,00 - Linoleum     m2 65912,True,324,text
5904.90,00 - Other     m2 65912,8%,Free,15%,Free,,,2,00 - Other     m2 65912,True,324,text
5905.00,00 Textile wall coverings.     m2 65735,8%,Free,15%,Free,,,2,00 Textile wall coverings.     m2 65735,True,324,text
59.06,"59.06 Rubberised textile fabrics, other",,,,,,,2,"59.06 Rubberised textile fabrics, other",False,324,text
5906.10,00 - Adhesive tape of a width not     m2 65733,8%,Free,15%,Free,,,2,00 - Adhesive tape of a width not     m2 65733,True,324,text
5906.91,10 ---Fabrics laminated with expanded     - 65733,8%,Free,15%,Free,,,2,10 ---Fabrics laminated with expanded     - 65733,True,324,text
5906.91,90 ---Other     - 65733,8%,Free,15%,Free,,,2,90 ---Other     - 65733,True,324,text
5906.99,00 - -Other     - 65733,8%,Free,15%,Free,,,2,00 - -Other     - 65733,True,324,text
5907.00,00 Textile fabrics otherwise     - 65734,8%,Free,15%,Free,,,2,00 Textile fabrics otherwise     - 65734,True,325,text
5908.00,"00 Textile wicks, woven, plaited or     - 65772",8%,Free,15%,Free,,,2,"00 Textile wicks, woven, plaited or     - 65772",True,325,text
5909.00,00 Textile hosepiping and similar     - 65791,8%,Free,15%,Free,,,2,00 Textile hosepiping and similar     - 65791,True,325,text
5910.00,00 Transmission or conveyor belts or     - 65792,8%,Free,15%,Free,,,2,00 Transmission or conveyor belts or     - 65792,True,325,text
59.11,"59.11 Textile products and articles, for",,,,,,,2,"59.11 Textile products and articles, for",False,325,text
5911.10,"00 - Textile fabrics, felt and felt-lined     - 65773",8%,Free,15%,Free,,,2,"00 - Textile fabrics, felt and felt-lined     - 65773",True,325,text
5911.20,"00 - Bolting cloth, whether or not     - 65773",8%,Free,15%,Free,,,2,"00 - Bolting cloth, whether or not     - 65773",True,325,text
5911.31,00 - - Weighing less than 650 g/m2     - 65773,8%,Free,15%,Free,,,2,00 - - Weighing less than 650 g/m2     - 65773,True,325,text
5911.32,00 - - Weighing 650 g/m2 or more     - 65773,8%,Free,15%,Free,,,2,00 - - Weighing 650 g/m2 or more     - 65773,True,325,text
5911.40,00 - Straining cloth of a kind used in     - 65773,8%,Free,15%,Free,,,2,00 - Straining cloth of a kind used in     - 65773,True,325,text
5911.90,00 - Other     - 65773,8%,Free,15%,Free,,,2,00 - Other     - 65773,True,325,text
60.01,"60.01 Pile fabrics, including ""long pile""",,,,,,,2,"60.01 Pile fabrics, including ""long pile""",False,326,text
6001.10,00 - “Long pile” fabrics     - 65511,8%,Free,15%,Free,,,2,00 - “Long pile” fabrics     - 65511,True,326,text
6001.21,00 - - Of cotton     - 65512,8%,Free,15%,Free,,,2,00 - - Of cotton     - 65512,True,326,text
6001.22,00 - - Of man-made fibres     - 65512,8%,Free,15%,Free,,,2,00 - - Of man-made fibres     - 65512,True,326,text
6001.29,00 - - Of other textile materials     - 65512,8%,Free,15%,Free,,,2,00 - - Of other textile materials     - 65512,True,326,text
6001.91,00 - - Of cotton     - 65519,8%,Free,15%,Free,,,2,00 - - Of cotton     - 65519,True,326,text
6001.92,00 - - Of man-made fibres     - 65519,8%,Free,15%,Free,,,2,00 - - Of man-made fibres     - 65519,True,326,text
6001.99,00 - - Of other textile materials     - 65519,8%,Free,15%,Free,,,2,00 - - Of other textile materials     - 65519,True,326,text
60.02,60.02 Knitted or crocheted fabrics of a,,,,,,,2,60.02 Knitted or crocheted fabrics of a,False,326,text
6002.40,00 - Containing by weight 5 % or     - 65523,8%,Free,15%,Free,,,2,00 - Containing by weight 5 % or     - 65523,True,327,text
6002.90,00 - Other     - 65529,8%,Free,15%,Free,,,2,00 - Other     - 65529,True,327,text
60.03,60.03 Knitted orcrocheted fabrics of a,,,,,,,2,60.03 Knitted orcrocheted fabrics of a,False,327,text
60.02,60.02.,,,,,,,2,60.02.,False,327,text
6003.10,00 - Of wool or fine animal hair     - 65531-01,8%,Free,15%,Free,,,2,00 - Of wool or fine animal hair     - 65531-01,True,327,text
6003.20,00 - Of cotton     - 65532-01,8%,Free,15%,Free,,,2,00 - Of cotton     - 65532-01,True,327,text
6003.30,00 - Of synthetic fibres     - 65533-01,8%,Free,15%,Free,,,2,00 - Of synthetic fibres     - 65533-01,True,327,text
6003.40,00 - Of artificial fibres     - 65534-01,8%,Free,15%,Free,,,2,00 - Of artificial fibres     - 65534-01,True,327,text
6003.90,00 - Other     - 65591-01,8%,Free,15%,Free,,,2,00 - Other     - 65591-01,True,327,text
60.04,60.04 Knitted or crocheted fabrics of a,,,,,,,2,60.04 Knitted or crocheted fabrics of a,False,327,text
6004.10,00 - Containing by weight 5 % or     - 65541-01,8%,Free,15%,Free,,,2,00 - Containing by weight 5 % or     - 65541-01,True,327,text
6004.90,00 - Other     - 65549-01,8%,Free,15%,Free,,,2,00 - Other     - 65549-01,True,327,text
60.05,60.05 Warp knit fabrics (including those,,,,,,,2,60.05 Warp knit fabrics (including those,False,327,text
60.04,60.04.,,,,,,,2,60.04.,False,327,text
6005.21,00 - - Unbleached or bleached     - 65552-01,8%,Free,15%,Free,,,2,00 - - Unbleached or bleached     - 65552-01,True,327,text
6005.22,00 - - Dyed     - 65552-02,8%,Free,15%,Free,,,2,00 - - Dyed     - 65552-02,True,327,text
6005.23,00 - - Of yarns of different colours     - 65552-03,8%,Free,15%,Free,,,2,00 - - Of yarns of different colours     - 65552-03,True,327,text
6005.24,00 - - Printed     - 65552-04,8%,Free,15%,Free,,,2,00 - - Printed     - 65552-04,True,327,text
6005.35,00 -- Fabrics specified in Subheading     - 65553-01,8%,Free,15%,Free,,,2,00 -- Fabrics specified in Subheading     - 65553-01,True,327,text
6005.36,"00 --Other, unbleached or bleached     - 65553-02",8%,Free,15%,Free,,,2,"00 --Other, unbleached or bleached     - 65553-02",True,327,text
6005.37,"00 --Other, dyed",,,,,,,2,"00 --Other, dyed",False,327,text
6005.38,"00 --Other, of yarns of different     - 65553-03",8%,Free,15%,Free,,,2,"00 --Other, of yarns of different     - 65553-03",True,327,text
6005.39,"00 --Other, printed     - 65554-04",8%,Free,15%,Free,,,2,"00 --Other, printed     - 65554-04",True,328,text
6005.41,00 - - Unbleached or bleached     - 65554-01,8%,Free,15%,Free,,,2,00 - - Unbleached or bleached     - 65554-01,True,328,text
6005.42,00 - - Dyed     - 65554-02,8%,Free,15%,Free,,,2,00 - - Dyed     - 65554-02,True,328,text
6005.43,00 - - Of yarns of different colours     - 65554-03,8%,Free,15%,Free,,,2,00 - - Of yarns of different colours     - 65554-03,True,328,text
6005.44,00 - - Printed     - 65554-04,8%,Free,15%,Free,,,2,00 - - Printed     - 65554-04,True,328,text
6005.90,00 - Other     - 65559-01,8%,Free,15%,Free,,,2,00 - Other     - 65559-01,True,328,text
60.06,60.06 Other knitted or crocheted,,,,,,,2,60.06 Other knitted or crocheted,False,328,text
6006.10,00 - Of wool or fine animal hair     - 65561-01,8%,Free,15%,Free,,,2,00 - Of wool or fine animal hair     - 65561-01,True,328,text
6006.21,00 - - Unbleached or bleached     - 65562-01,8%,Free,15%,Free,,,2,00 - - Unbleached or bleached     - 65562-01,True,328,text
6006.22,00 - - Dyed     - 65562-02,8%,Free,15%,Free,,,2,00 - - Dyed     - 65562-02,True,328,text
6006.23,00 - - Of yarns of different colours     - 65562-03,8%,Free,15%,Free,,,2,00 - - Of yarns of different colours     - 65562-03,True,328,text
